部件工作时长,累积量参数1,累积量参数2,转速信号1,转速信号2,压力信号1,压力信号2,温度信号,流量信号,电流信号,开关1信号,开关2信号,告警信号1,设备类型
109.24999999999727,2662.0,2281.5,11284.18,25743.45,260.65,343.46,61.7,123.54,2015.21,1.0,0.0,0.0,S26a
109.24999999999727,2662.0,2281.5,11099.67,26173.84,313.14,285.54,61.7,123.35,2015.05,1.0,0.0,0.0,S26a
109.24999999999727,2662.0,2281.5,5204.45,11856.0,74.66,374.25,61.7,127.63,2015.15,1.0,0.0,0.0,S26a
109.24999999999727,2662.0,2281.5,5204.91,11846.11,75.75,372.79,61.7,126.08,2015.03,1.0,0.0,0.0,S26a
109.49999999999989,2678.5,2301.0,5202.55,11846.46,75.96,374.59,64.4,121.95,2015.18,0.0,0.0,0.0,S26a
109.49999999999989,2678.5,2301.0,11005.89,25093.1,299.02,342.76,64.4,126.85,2015.06,0.0,0.0,0.0,S26a
109.49999999999989,2678.5,2301.0,11477.66,26497.25,269.68,282.56,64.4,127.61,2015.14,0.0,0.0,0.0,S26a
109.49999999999989,2678.5,2301.0,10944.3,24951.78,254.11,344.29,64.4,125.86,2015.2,0.0,0.0,0.0,S26a
125.24999999999977,2711.5,2340.0,10954.7,24953.68,255.41,348.44,63.3,135.2,2015.28,1.0,0.0,0.0,S26a
125.24999999999977,2711.5,2340.0,10969.18,24950.16,264.09,366.54,63.3,130.58,2015.23,1.0,0.0,0.0,S26a
125.24999999999977,2711.5,2340.0,10786.04,24639.3,286.98,327.82,63.3,133.47,2015.27,1.0,0.0,0.0,S26a
125.24999999999977,2711.5,2340.0,5204.81,11846.69,75.67,373.96,63.3,132.03,2015.13,1.0,0.0,0.0,S26a
135.2499999999992,2739.0,2372.5,5205.35,11849.05,73.7,373.29,64.9,135.42,2015.16,0.0,0.0,0.0,S26a
135.2499999999992,2739.0,2372.5,5202.66,11847.1,75.8,373.57,64.9,136.28,2015.27,0.0,0.0,0.0,S26a
135.2499999999992,2739.0,2372.5,11328.4,25960.73,176.78,297.27,64.9,135.86,2015.1,0.0,0.0,0.0,S26a
135.2499999999992,2739.0,2372.5,10721.75,25059.61,286.56,337.64,64.9,133.6,2015.02,0.0,0.0,0.0,S26a
142.74999999999807,2755.5,2392.0,11195.93,25455.54,248.27,381.27,65.0,118.71,2015.02,1.0,0.0,0.0,S26a
142.74999999999807,2755.5,2392.0,11192.68,25453.16,247.46,380.62,65.0,119.91,2015.18,1.0,0.0,0.0,S26a
142.74999999999807,2755.5,2392.0,11033.84,25105.07,259.13,378.93,65.0,114.87,2015.16,1.0,0.0,0.0,S26a
142.74999999999807,2755.5,2392.0,11128.86,25288.83,265.34,379.72,65.0,114.57,2015.24,1.0,0.0,0.0,S26a
142.74999999999807,2755.5,2392.0,11330.67,25696.87,240.39,369.13,65.0,118.14,2015.12,1.0,0.0,0.0,S26a
123.7499999999983,2794.0,2437.5,11123.95,25241.59,308.05,381.12,66.4,136.28,1878.82,1.0,0.0,0.0,S26a
123.7499999999983,2794.0,2437.5,5200.67,11836.01,74.59,371.33,66.4,135.05,1878.67,1.0,0.0,0.0,S26a
123.7499999999983,2794.0,2437.5,5205.19,11844.94,73.43,374.28,66.4,132.92,1878.67,1.0,0.0,0.0,S26a
123.7499999999983,2794.0,2437.5,5204.1,11848.35,76.26,373.87,66.4,135.7,1878.6,1.0,0.0,0.0,S26a
123.99999999999807,2805.0,2450.5,11664.88,25728.41,326.5,376.96,71.1,137.11,1807.56,1.0,0.0,0.0,S26a
123.99999999999807,2805.0,2450.5,11350.19,25766.33,250.59,385.3,71.1,136.38,1807.48,1.0,0.0,0.0,S26a
123.99999999999807,2805.0,2450.5,11632.31,26581.42,141.52,303.82,71.1,130.91,1807.33,1.0,0.0,0.0,S26a
123.99999999999807,2805.0,2450.5,11420.92,25921.36,265.5,382.98,71.1,136.43,1807.34,1.0,0.0,0.0,S26a
125.24999999999977,2838.0,2489.5,11067.71,25850.37,260.2,297.61,67.8,135.36,2009.03,1.0,0.0,0.0,S26a
125.24999999999977,2838.0,2489.5,11440.96,25849.77,293.86,378.29,67.8,130.22,2008.87,1.0,0.0,0.0,S26a
125.24999999999977,2838.0,2489.5,5192.47,11834.87,75.0,373.75,67.8,135.66,2008.88,1.0,0.0,0.0,S26a
125.24999999999977,2838.0,2489.5,5204.39,11845.49,75.86,371.57,67.8,136.37,2008.99,1.0,0.0,0.0,S26a
125.74999999999932,2849.0,2502.5,5204.3,11837.25,73.76,373.12,71.6,133.58,2015.23,0.0,0.0,0.0,S26a
125.74999999999932,2849.0,2502.5,5204.61,11846.14,75.42,372.85,71.6,135.64,2015.18,0.0,0.0,0.0,S26a
125.74999999999932,2849.0,2502.5,5203.71,11845.25,73.45,371.99,71.6,132.21,2015.05,0.0,0.0,0.0,S26a
125.74999999999932,2849.0,2502.5,5202.36,11845.14,76.33,370.45,71.6,133.4,2015.01,0.0,0.0,0.0,S26a
125.74999999999932,2854.5,2509.0,5208.45,11860.62,65.04,372.32,73.2,130.63,536.33,0.0,0.0,0.0,S26a
125.74999999999932,2854.5,2509.0,9709.73,22119.27,72.39,372.64,73.2,131.19,536.44,0.0,0.0,0.0,S26a
125.74999999999932,2854.5,2509.0,9821.0,22368.47,74.62,373.47,73.2,134.76,536.34,0.0,0.0,0.0,S26a
125.74999999999932,2854.5,2509.0,9725.45,22193.07,280.11,374.02,73.2,131.48,536.53,0.0,0.0,0.0,S26a
126.24999999999886,2871.0,2528.5,9716.86,22204.26,279.58,374.69,64.7,63.52,1534.76,1.0,0.0,0.0,S26a
126.24999999999886,2871.0,2528.5,9717.36,22204.93,280.48,373.75,64.7,60.35,1534.77,1.0,0.0,0.0,S26a
126.24999999999886,2871.0,2528.5,9529.95,22085.45,235.8,287.98,64.7,58.54,1534.58,1.0,0.0,0.0,S26a
126.24999999999886,2871.0,2528.5,9657.17,21961.25,230.37,352.75,64.7,58.56,1534.66,1.0,0.0,0.0,S26a
126.24999999999886,2871.0,2528.5,7779.95,17729.13,75.64,373.75,64.7,61.18,1534.62,1.0,0.0,0.0,S26a
126.99999999999818,2882.0,2541.5,5200.44,11845.24,76.16,374.08,64.1,59.46,1460.3,0.0,0.0,0.0,S26a
126.99999999999818,2882.0,2541.5,5200.51,11847.21,74.96,374.26,64.1,60.1,1460.15,0.0,0.0,0.0,S26a
126.99999999999818,2882.0,2541.5,9789.69,22336.2,205.3,310.32,64.1,55.87,1460.4,0.0,0.0,0.0,S26a
126.99999999999818,2882.0,2541.5,10530.74,24061.19,213.26,312.63,64.1,57.42,1460.22,0.0,0.0,0.0,S26a
127.7499999999975,2893.0,2554.5,10624.88,24193.3,216.86,371.42,62.4,34.62,1143.97,1.0,0.0,0.0,S26a
127.7499999999975,2893.0,2554.5,10598.12,24100.67,221.66,372.9,62.4,35.29,1144.02,1.0,0.0,0.0,S26a
127.7499999999975,2893.0,2554.5,10626.82,24220.96,235.23,382.09,62.4,33.73,1144.02,1.0,0.0,0.0,S26a
127.7499999999975,2893.0,2554.5,9628.48,21937.68,75.02,374.27,62.4,33.37,1144.2,1.0,0.0,0.0,S26a
128.74999999999943,2909.5,2574.0,5201.79,11845.31,74.68,371.04,62.0,55.15,1398.29,0.0,0.0,0.0,S26a
128.74999999999943,2909.5,2574.0,10777.38,24530.06,169.77,277.02,62.0,49.81,1398.37,0.0,0.0,0.0,S26a
128.74999999999943,2909.5,2574.0,11259.74,24468.19,74.99,226.42,62.0,55.53,1398.27,0.0,0.0,0.0,S26a
128.74999999999943,2909.5,2574.0,11256.81,24468.47,73.86,226.27,62.0,54.82,1398.24,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,4172.73,5.26,8.79,40.65,62.6,78.93,865.09,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,4170.75,4.99,7.98,39.42,62.6,78.57,864.99,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,4172.77,5.42,10.91,41.32,62.6,75.57,864.96,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,4169.95,3.84,9.74,40.6,62.6,78.02,865.0,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,4171.11,0.09,11.11,41.29,62.6,80.75,865.05,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,4168.23,0.23,10.65,40.46,62.6,76.63,865.16,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,4170.94,3.53,8.27,39.11,62.6,77.58,864.96,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,4172.28,3.19,8.1,39.35,62.6,79.22,865.1,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,4172.93,3.89,9.13,40.23,62.6,78.04,865.09,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,4171.76,2.18,8.6,39.47,62.6,75.95,865.19,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,12281.63,27988.11,128.72,372.69,62.6,74.73,864.95,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,9864.08,22476.35,296.44,381.85,62.6,80.27,865.1,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,8120.39,18495.61,297.0,382.08,62.6,78.94,864.98,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,8121.76,18497.33,72.9,370.9,62.6,79.06,865.13,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,8121.02,18494.02,74.6,372.5,62.6,80.22,865.03,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,5200.27,11846.64,75.6,371.07,62.6,77.75,864.99,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,10636.45,24385.17,172.97,312.68,62.6,77.92,865.05,0.0,0.0,0.0,S26a
129.24999999999898,2926.0,2593.5,10305.78,23415.35,300.65,382.52,62.6,78.8,865.1,0.0,0.0,0.0,S26a
130.49999999999784,2959.0,2632.5,11058.88,24193.5,180.68,268.73,63.6,97.22,1888.17,1.0,0.0,0.0,S26a
130.49999999999784,2959.0,2632.5,10456.63,23786.68,276.92,380.51,63.6,97.76,1887.94,1.0,0.0,0.0,S26a
130.49999999999784,2959.0,2632.5,10644.77,24065.01,273.6,385.2,63.6,93.55,1888.07,1.0,0.0,0.0,S26a
130.49999999999784,2959.0,2632.5,10995.77,24701.8,168.14,273.8,63.6,94.56,1887.97,1.0,0.0,0.0,S26a
131.74999999999955,2992.0,2671.5,10337.61,23453.29,282.77,381.35,64.8,98.96,1959.42,1.0,0.0,0.0,S26a
131.74999999999955,2992.0,2671.5,11032.41,24842.29,162.62,284.15,64.8,94.87,1959.49,1.0,0.0,0.0,S26a
131.74999999999955,2992.0,2671.5,5204.72,11848.56,73.85,371.63,64.8,100.27,1959.27,1.0,0.0,0.0,S26a
131.74999999999955,2992.0,2671.5,11209.04,25527.88,330.93,383.6,64.8,95.08,1959.41,1.0,0.0,0.0,S26a
132.49999999999886,3008.5,2691.0,10932.3,25600.92,298.7,346.02,66.1,104.54,1847.61,1.0,0.0,0.0,S26a
132.49999999999886,3008.5,2691.0,10624.46,24137.71,314.75,382.46,66.1,107.46,1847.63,1.0,0.0,0.0,S26a
132.49999999999886,3008.5,2691.0,11100.02,24829.57,159.11,272.8,66.1,107.33,1847.83,1.0,0.0,0.0,S26a
132.49999999999886,3008.5,2691.0,10536.42,23872.04,294.42,379.67,66.1,108.98,1847.65,1.0,0.0,0.0,S26a
133.49999999999795,3041.5,2730.0,10616.2,24025.62,290.36,383.39,65.2,84.86,1866.49,1.0,0.0,0.0,S26a
133.49999999999795,3041.5,2730.0,9972.26,22996.43,289.69,310.64,65.2,87.57,1866.5,1.0,0.0,0.0,S26a
133.49999999999795,3041.5,2730.0,10740.39,24108.09,246.05,272.6,65.2,82.96,1866.25,1.0,0.0,0.0,S26a
133.49999999999795,3041.5,2730.0,0.99,3.16,8.95,327.49,65.2,84.35,1866.46,1.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,0.2,1.37,10.18,325.28,66.0,93.89,1956.4,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,5.72,0.42,9.5,324.51,66.0,89.38,1956.28,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,5188.23,338.62,77.34,217.62,67.6,90.3,849.67,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,5185.64,336.05,77.95,216.53,67.6,91.74,849.42,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,5190.24,336.03,77.52,216.61,67.6,91.33,849.69,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,5187.0,340.28,76.67,217.09,67.6,88.29,849.5,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,5185.47,336.19,75.11,216.27,67.6,92.33,849.5,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,5186.84,339.88,76.71,218.0,67.6,94.21,849.47,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,5187.31,340.19,76.21,217.48,67.6,90.81,849.6,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,10275.46,23381.06,267.36,379.68,67.6,91.71,849.67,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,5213.68,11858.9,76.28,373.22,67.6,88.41,849.63,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,10067.78,23065.2,241.18,381.96,67.6,92.43,849.59,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,10065.44,23077.35,243.47,382.48,67.6,89.78,849.61,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,10064.67,23078.88,241.45,382.88,67.6,91.59,849.44,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,10186.02,23052.29,261.63,378.36,67.6,87.17,849.61,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,10325.72,23356.31,266.48,372.44,67.6,93.89,849.45,0.0,0.0,0.0,S26a
134.24999999999727,3069.0,2762.5,9968.65,23185.91,263.7,299.37,67.6,92.07,849.63,0.0,0.0,0.0,S26a
150.24999999999977,3102.0,2801.5,10156.8,23057.33,263.59,348.46,64.7,67.41,1640.18,1.0,0.0,0.0,S26a
150.24999999999977,3102.0,2801.5,10322.63,23761.41,212.88,292.64,64.7,70.81,1640.11,1.0,0.0,0.0,S26a
150.24999999999977,3102.0,2801.5,9716.46,22131.43,73.21,370.48,64.7,70.01,1640.14,1.0,0.0,0.0,S26a
150.24999999999977,3102.0,2801.5,9666.42,22013.75,75.28,373.71,64.7,71.66,1640.17,1.0,0.0,0.0,S26a
155.24999999999807,3118.5,2821.0,9664.67,22020.9,74.58,373.13,66.0,77.58,1760.82,0.0,0.0,0.0,S26a
155.24999999999807,3118.5,2821.0,5201.72,11846.61,73.16,374.13,66.0,79.04,1761.04,0.0,0.0,0.0,S26a
155.24999999999807,3118.5,2821.0,10709.94,24171.82,305.56,337.13,66.0,75.77,1761.09,0.0,0.0,0.0,S26a
155.24999999999807,3118.5,2821.0,10497.08,23909.74,232.94,328.11,66.0,79.06,1761.07,0.0,0.0,0.0,S26a
162.74999999999977,3135.0,2840.5,10560.67,24124.71,244.88,371.71,63.8,44.32,1280.55,1.0,0.0,0.0,S26a
162.74999999999977,3135.0,2840.5,10625.62,24075.67,233.85,386.33,63.8,44.64,1280.51,1.0,0.0,0.0,S26a
162.74999999999977,3135.0,2840.5,10504.49,23956.7,219.18,305.69,63.8,46.47,1280.34,1.0,0.0,0.0,S26a
162.74999999999977,3135.0,2840.5,10570.17,24074.36,241.04,372.16,63.8,46.04,1280.38,1.0,0.0,0.0,S26a
148.24999999999875,3151.5,2860.0,10648.04,24111.18,229.78,386.68,63.0,50.25,1323.99,1.0,0.0,0.0,S26a
148.24999999999875,3151.5,2860.0,10291.07,23450.42,245.49,306.46,63.0,51.07,1323.97,1.0,0.0,0.0,S26a
148.24999999999875,3151.5,2860.0,11490.34,25525.15,200.94,349.41,63.0,50.99,1323.99,1.0,0.0,0.0,S26a
148.24999999999875,3151.5,2860.0,10833.08,24712.06,317.36,365.1,63.0,44.94,1323.87,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,11036.05,25037.3,318.55,386.18,63.6,96.14,1844.69,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,11037.4,25032.81,319.04,385.98,63.6,98.28,1844.53,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,11037.57,25035.61,319.99,384.37,63.6,100.27,1844.68,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,11037.49,25033.51,318.0,384.2,63.6,100.26,1844.75,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,11037.73,25034.12,318.82,385.66,63.6,101.08,1844.62,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,11036.2,25033.77,318.79,385.03,63.6,95.47,1844.6,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,11036.76,25033.06,319.14,384.48,63.6,101.0,1844.65,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,11036.32,25036.49,320.72,384.23,63.6,96.3,1844.74,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,5224.79,11955.48,74.22,373.32,63.6,97.97,1844.74,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,5203.99,11846.02,75.22,372.83,63.6,101.72,1844.74,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,10562.97,23726.11,149.31,281.24,63.6,96.45,1844.77,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,10565.89,23726.95,149.82,281.81,63.6,95.68,1844.79,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,10564.95,23725.36,150.53,281.04,63.6,99.23,1844.73,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,9707.65,23236.52,297.23,286.52,63.6,98.54,1844.74,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,10011.4,22752.59,259.82,366.41,63.6,98.18,1844.62,1.0,0.0,0.0,S26a
149.24999999999784,3179.0,2892.5,10104.85,22909.83,293.13,374.72,63.6,99.33,1844.55,1.0,0.0,0.0,S26a
151.24999999999886,3228.5,2951.0,10033.44,23208.19,293.63,284.82,64.9,84.76,1850.84,1.0,0.0,0.0,S26a
151.24999999999886,3228.5,2951.0,10081.25,22910.7,326.36,384.15,64.9,82.34,1850.73,1.0,0.0,0.0,S26a
151.24999999999886,3228.5,2951.0,10096.6,23669.62,337.73,302.92,64.9,82.21,1850.74,1.0,0.0,0.0,S26a
151.24999999999886,3228.5,2951.0,5206.06,11848.2,75.39,373.62,64.9,79.56,1850.82,1.0,0.0,0.0,S26a
152.24999999999795,3256.0,2983.5,5195.46,11844.35,76.55,374.07,66.5,102.73,2015.28,0.0,0.0,0.0,S26a
152.24999999999795,3256.0,2983.5,5200.4,11845.74,76.26,372.53,66.5,104.48,2015.15,0.0,0.0,0.0,S26a
152.24999999999795,3256.0,2983.5,5204.56,11846.15,75.12,372.28,66.5,108.4,2015.28,0.0,0.0,0.0,S26a
152.24999999999795,3256.0,2983.5,5204.2,11847.03,73.6,372.08,66.5,106.03,2015.04,0.0,0.0,0.0,S26a
152.24999999999795,3261.5,2990.0,5216.95,11873.79,73.03,372.93,71.0,105.01,2015.19,0.0,0.0,0.0,S26a
152.24999999999795,3261.5,2990.0,5193.14,11833.49,73.17,371.18,71.0,103.14,2015.21,0.0,0.0,0.0,S26a
152.24999999999795,3261.5,2990.0,5204.63,11849.35,75.14,371.95,71.0,107.68,2015.12,0.0,0.0,0.0,S26a
152.24999999999795,3261.5,2990.0,5181.36,11832.2,74.99,371.47,71.0,109.87,2015.04,0.0,0.0,0.0,S26a
152.24999999999795,3267.0,2996.5,5201.93,11858.81,74.98,372.2,71.8,105.38,2015.21,0.0,0.0,0.0,S26a
152.24999999999795,3267.0,2996.5,12044.03,27398.65,157.08,314.95,71.8,102.77,2015.25,0.0,0.0,0.0,S26a
152.24999999999795,3267.0,2996.5,10993.35,25584.67,268.55,300.14,71.8,104.08,2015.2,0.0,0.0,0.0,S26a
152.24999999999795,3267.0,2996.5,10873.96,24903.81,281.98,348.7,71.8,108.15,2015.26,0.0,0.0,0.0,S26a
153.2499999999999,3294.5,3029.0,11153.33,25297.76,270.19,388.55,65.5,85.26,1894.4,1.0,0.0,0.0,S26a
153.2499999999999,3294.5,3029.0,11156.39,25297.56,270.26,386.54,65.5,90.18,1894.25,1.0,0.0,0.0,S26a
153.2499999999999,3294.5,3029.0,11164.66,25349.2,300.57,384.73,65.5,85.09,1894.13,1.0,0.0,0.0,S26a
153.2499999999999,3294.5,3029.0,11108.37,25167.61,354.05,379.77,65.5,85.28,1894.4,1.0,0.0,0.0,S26a
153.2499999999999,3294.5,3029.0,11418.67,27496.8,151.75,325.65,65.5,84.14,1894.2,1.0,0.0,0.0,S26a
154.49999999999875,3327.5,3068.0,10912.99,24230.56,877.4,381.19,67.2,93.73,970.41,1.0,0.0,0.0,S26a
154.49999999999875,3327.5,3068.0,5227.91,11857.71,75.99,374.14,67.2,93.35,970.49,1.0,0.0,0.0,S26a
154.49999999999875,3327.5,3068.0,9747.84,22215.58,71.41,373.07,67.2,95.67,970.51,1.0,0.0,0.0,S26a
154.49999999999875,3327.5,3068.0,5201.25,11859.72,74.79,372.75,67.2,90.1,970.32,1.0,0.0,0.0,S26a
154.49999999999875,3344.0,3087.5,5203.45,11845.86,73.41,372.85,71.0,113.43,2015.22,0.0,0.0,0.0,S26a
154.49999999999875,3344.0,3087.5,5203.57,11847.42,74.18,371.82,71.0,111.48,2015.23,0.0,0.0,0.0,S26a
154.49999999999875,3344.0,3087.5,5209.98,11870.23,75.87,371.08,71.0,112.84,2015.01,0.0,0.0,0.0,S26a
154.49999999999875,3344.0,3087.5,12237.99,26801.14,74.27,358.51,71.0,113.17,2015.2,0.0,0.0,0.0,S26a
154.74999999999852,3349.5,3094.0,12377.19,28228.42,75.33,357.2,67.4,47.31,1370.2,0.0,0.0,0.0,S26a
154.74999999999852,3349.5,3094.0,10761.31,24509.65,387.86,374.63,67.4,47.21,1370.2,0.0,0.0,0.0,S26a
154.74999999999852,3349.5,3094.0,12387.08,28240.11,76.79,350.42,67.4,49.49,1370.46,0.0,0.0,0.0,S26a
154.74999999999852,3349.5,3094.0,10612.44,24159.98,215.3,374.06,67.4,49.16,1370.48,0.0,0.0,0.0,S26a
155.24999999999807,3366.0,3113.5,10632.08,24267.68,241.88,369.2,66.9,32.84,1144.1,1.0,0.0,0.0,S26a
155.24999999999807,3366.0,3113.5,10762.69,24411.93,241.08,385.7,66.9,37.76,1144.13,1.0,0.0,0.0,S26a
155.24999999999807,3366.0,3113.5,10475.59,23858.97,214.66,377.13,66.9,32.54,1144.04,1.0,0.0,0.0,S26a
155.24999999999807,3366.0,3113.5,9609.28,21905.65,68.52,373.09,66.9,35.42,1144.12,1.0,0.0,0.0,S26a
155.99999999999739,3382.5,3133.0,5944.25,14704.6,76.14,374.54,65.6,26.17,995.38,0.0,0.0,0.0,S26a
155.99999999999739,3382.5,3133.0,10308.82,23522.28,239.03,334.01,65.6,25.82,995.23,0.0,0.0,0.0,S26a
155.99999999999739,3382.5,3133.0,10228.4,23329.99,237.47,328.23,65.6,29.1,995.16,0.0,0.0,0.0,S26a
155.99999999999739,3382.5,3133.0,12249.24,27593.15,307.09,388.48,65.6,29.14,995.12,0.0,0.0,0.0,S26a
156.99999999999932,3410.0,3165.5,13012.28,28541.33,189.83,278.45,66.3,114.11,1937.52,1.0,0.0,0.0,S26a
156.99999999999932,3410.0,3165.5,13010.96,28539.79,187.45,278.8,66.3,120.24,1937.5,1.0,0.0,0.0,S26a
156.99999999999932,3410.0,3165.5,12100.08,27580.46,952.94,366.07,66.3,118.88,1937.79,1.0,0.0,0.0,S26a
156.99999999999932,3410.0,3165.5,11848.64,26916.1,281.47,381.96,66.3,114.17,1937.74,1.0,0.0,0.0,S26a
156.99999999999932,3410.0,3165.5,11498.04,26498.64,277.94,384.5,66.3,114.31,1937.67,1.0,0.0,0.0,S26a
157.9999999999984,3443.0,3204.5,12361.71,28431.76,74.19,388.13,68.7,134.81,1999.69,0.0,0.0,0.0,S26a
157.9999999999984,3443.0,3204.5,6148.18,13992.23,74.02,370.45,68.7,136.5,1999.8,0.0,0.0,0.0,S26a
157.9999999999984,3443.0,3204.5,11762.57,26393.64,297.74,285.38,68.7,130.34,1999.72,0.0,0.0,0.0,S26a
157.9999999999984,3443.0,3204.5,9539.11,21698.5,73.01,371.85,68.7,135.66,1999.5,0.0,0.0,0.0,S26a
158.24999999999818,3459.5,3224.0,7992.56,18065.49,75.79,370.32,68.8,33.87,1175.0,1.0,0.0,0.0,S26a
158.24999999999818,3459.5,3224.0,10065.96,22911.9,214.76,365.91,68.8,38.71,1174.91,1.0,0.0,0.0,S26a
158.24999999999818,3459.5,3224.0,10024.67,22901.22,209.14,302.5,68.8,36.51,1175.07,1.0,0.0,0.0,S26a
158.24999999999818,3459.5,3224.0,5644.64,12374.0,74.85,370.55,68.8,38.58,1174.93,1.0,0.0,0.0,S26a
159.24999999999727,3470.5,3237.0,9682.45,22044.58,73.08,373.86,65.9,33.22,1128.43,0.0,0.0,0.0,S26a
159.24999999999727,3470.5,3237.0,10058.2,22901.61,229.51,376.97,65.9,33.33,1128.62,0.0,0.0,0.0,S26a
159.24999999999727,3470.5,3237.0,10459.0,23796.13,153.6,291.98,65.9,34.01,1128.45,0.0,0.0,0.0,S26a
159.24999999999727,3470.5,3237.0,10066.71,22897.46,224.57,339.11,65.9,36.02,1128.49,0.0,0.0,0.0,S26a
159.74999999999966,3492.5,3263.0,10053.63,22850.49,245.56,365.99,65.6,54.58,1382.73,1.0,0.0,0.0,S26a
159.74999999999966,3492.5,3263.0,10053.62,22862.97,266.45,361.63,65.6,54.41,1382.75,1.0,0.0,0.0,S26a
159.74999999999966,3492.5,3263.0,9945.42,22812.87,316.37,380.9,65.6,55.04,1382.7,1.0,0.0,0.0,S26a
159.74999999999966,3492.5,3263.0,12405.41,28249.44,74.25,310.38,65.6,55.24,1382.78,1.0,0.0,0.0,S26a
172.7499999999992,3520.0,3295.5,12338.77,28188.81,152.25,307.19,65.7,132.52,2015.05,0.0,0.0,0.0,S26a
172.7499999999992,3520.0,3295.5,12395.88,28285.12,73.57,295.12,65.7,130.46,2015.18,0.0,0.0,0.0,S26a
172.7499999999992,3520.0,3295.5,11842.07,26993.12,940.53,374.33,65.7,126.79,2015.25,0.0,0.0,0.0,S26a
172.7499999999992,3520.0,3295.5,12401.41,28262.13,75.27,374.6,65.7,133.29,2015.06,0.0,0.0,0.0,S26a
172.7499999999992,3536.5,3315.0,12451.11,28311.67,73.51,290.9,67.5,135.8,2015.14,0.0,0.0,0.0,S26a
172.7499999999992,3536.5,3315.0,12451.64,28312.87,73.21,290.7,67.5,134.77,2015.13,0.0,0.0,0.0,S26a
172.7499999999992,3536.5,3315.0,5200.79,11844.96,73.98,370.77,67.5,135.43,2015.28,0.0,0.0,0.0,S26a
172.7499999999992,3536.5,3315.0,9747.6,22200.89,71.1,372.74,67.5,131.66,2015.27,0.0,0.0,0.0,S26a
172.7499999999992,3536.5,3315.0,9766.04,22200.58,648.21,374.44,67.5,131.59,2015.09,0.0,0.0,0.0,S26a
172.7499999999992,3553.0,3334.5,12209.69,27709.31,143.28,383.45,67.9,134.02,2015.12,0.0,0.0,0.0,S26a
172.7499999999992,3553.0,3334.5,12208.3,27708.34,143.47,382.11,67.9,132.09,2015.18,0.0,0.0,0.0,S26a
172.7499999999992,3553.0,3334.5,12208.44,27710.21,145.25,382.35,67.9,130.12,2015.21,0.0,0.0,0.0,S26a
